offer_id,token,position,pos_tag,label
2009,–,13,fg,
2009,¡,15,faa,
2009,Vuelo,16,vmm0000,
2009,redondo,22,aq0000,
2009,!,29,fat,
2010,CDMX,0,np00000,
2010,a,5,sp000,
2010,San,7,np00000,
2010,José,11,np00000,
2010,–,16,fg,
2010,$,18,zm,
2010,"3,497",19,dn0000,
2011,CDMX,0,np00000,
2011,a,5,sp000,
2011,Chiapas,7,np00000,
2011,–,15,fg,
2011,$,17,zm,
2011,"1,519",18,dn0000,
2012,¡,0,faa,
2012,Opción,1,np00000,
2012,de,8,sp000,
2012,meses,11,nc0p000,
2012,sin,17,sp000,
2012,intereses,21,nc0p000,
2012,!,30,fat,
2012,CDMX,32,np00000,
2012,y,37,cc,
2012,23,39,z0,
2012,ciudades,42,nc0p000,
2012,más,51,rg,
2012,a,46,sp000,
2012,Seúl,57,np00000,
2012,",",61,fc,
2012,Corea,63,np00000,
2012,–,69,fg,
2012,$,71,zm,
2012,"17,200",72,pn000000,
2012,.,78,fp,
2012,¡,80,faa,
2012,Opción,1,np00000,
2012,de,8,sp000,
2012,hostal,91,nc0s000,
2012,desde,98,sp000,
2012,294,104,z0,
2012,pesos,108,nc0p000,
2012,la,114,da0000,
2012,noche,117,nc0s000,
2012,con,123,sp000,
2012,desayuno,127,nc0s000,
2012,!,30,fat,
2013,¡,0,faa,
2013,Opción,1,np00000,
2013,de,8,sp000,
2013,meses,11,nc0p000,
2013,sin,17,sp000,
2013,intereses,21,nc0p000,
2013,!,30,fat,
2013,CDMX,32,np00000,
2013,y,37,cc,
2013,23,39,z0,
2013,ciudades,42,nc0p000,
2013,más,51,rg,
2013,a,46,sp000,
2013,Frankfurt,57,np00000,
2013,",",66,fc,
2013,Alemania,68,np00000,
2013,–,77,fg,
2013,$,79,zm,
2013,"10,857",80,dn0000,
2014,CDMX,0,np00000,
2014,y,5,cc,
2014,23,7,z0,
2014,ciudades,10,nc0p000,
2014,más,19,rg,
2014,a,14,sp000,
2014,Seúl,25,np00000,
2014,",",29,fc,
2014,Corea,31,np00000,
2014,–,37,fg,
2014,$,39,zm,
2014,"9,471",40,dn0000,
2014,¡,46,faa,
2014,Opción,47,np00000,
2014,de,15,sp000,
2014,hostal,57,nc0s000,
2014,desde,64,sp000,
2014,294,70,z0,
2014,pesos,74,nc0p000,
2014,la,80,da0000,
2014,noche,83,nc0s000,
2014,con,89,sp000,
2014,desayuno,93,nc0s000,
2014,!,101,fat,
2015,CDMX,0,np00000,
2015,a,5,sp000,
2015,Campeche,7,np00000,
2015,–,16,fg,
2015,$,18,zm,
2015,"2,599",19,dn0000,
2016,CDMX,0,np00000,
2016,y,5,cc,
2016,23,7,z0,
2016,ciudades,10,nc0p000,
2016,más,19,rg,
2016,a,14,sp000,
2016,Roma,25,np00000,
2016,–,30,fg,
2016,$,32,zm,
2016,"11,771",33,z0,
2016,.,39,fp,
2016,¡,41,faa,
2016,Opción,42,np00000,
2016,de,15,sp000,
2016,hostal,52,nc0s000,
2016,desde,59,sp000,
2016,311,65,z0,
2016,pesos,69,nc0p000,
2016,la,75,da0000,
2016,noche,78,nc0s000,
2016,con,84,sp000,
2016,desayuno,88,nc0s000,
2016,!,96,fat,
2017,CDMX,0,np00000,
2017,y,5,cc,
2017,23,7,z0,
2017,ciudades,10,nc0p000,
2017,más,19,rg,
2017,a,14,sp000,
2017,París,25,np00000,
2017,–,31,fg,
2017,$,33,zm,
2017,"12,539",34,z0,
2017,.,40,fp,
2017,¡,42,faa,
2017,Opción,43,np00000,
2017,de,15,sp000,
2017,meses,53,nc0p000,
2017,sin,59,sp000,
2017,intereses,63,nc0p000,
2017,!,72,fat,
2018,CDMX,0,np00000,
2018,a,5,sp000,
2018,Las,7,da0000,
2018,Vegas,11,np00000,
2018,–,17,fg,
2018,$,19,zm,
2018,"3,280",20,dn0000,
2019,CDMX,0,np00000,
2019,a,5,sp000,
2019,Cuzco,7,np00000,
2019,–,13,fg,
2019,$,15,zm,
2019,"5,829",16,w,
2020,Montreal,0,np00000,
2020,a,6,sp000,
2020,Reikiavik,11,np00000,
2020,–,21,fg,
2020,$,23,zm,
2020,"5,879",24,dn0000,
2021,CDMX,0,np00000,
2021,",",4,fc,
2021,GDL,6,np00000,
2021,",",4,fc,
2021,MTY,11,np00000,
2021,",",4,fc,
2021,TIJ,16,np00000,
2021,y,20,cc,
2021,CUN,22,np00000,
2021,a,26,sp000,
2021,Guatemala,28,np00000,
2021,–,38,fg,
2021,$,40,zm,
2021,"2,980",41,dn0000,
2021,–,38,fg,
2021,¡,49,faa,
2021,Opción,50,np00000,
2021,de,57,sp000,
2021,hostal,60,nc0s000,
2021,desde,67,sp000,
2021,190,73,z0,
2021,pesos,77,nc0p000,
2021,la,35,da0000,
2021,noche,86,nc0s000,
2021,!,91,fat,
2022,CDMX,0,np00000,
2022,",",4,fc,
2022,GDL,6,np00000,
2022,y,10,cc,
2022,MTY,12,np00000,
2022,a,16,sp000,
2022,Tuxtla,18,np00000,
2022,Gutiérrez,25,np00000,
2022,–,35,fg,
2022,$,37,zm,
2022,"1,560",38,dn0000,
2022,.,43,fp,
2022,¡,45,faa,
2022,Opción,46,np00000,
2022,de,53,sp000,
2022,hostal,56,nc0s000,
2022,desde,63,sp000,
2022,150,69,z0,
2022,pesos,73,nc0p000,
2022,la,22,da0000,
2022,noche,82,nc0s000,
2022,con,88,sp000,
2022,desayuno,92,nc0s000,
2022,!,100,fat,
2023,CDMX,0,np00000,
2023,y,5,cc,
2023,GDL,7,np00000,
2023,a,11,sp000,
2023,Chicago,13,np00000,
2023,–,21,fg,
2023,$,23,zm,
2023,"4,350",24,dn0000,
2024,¡,0,faa,
2024,Opciones,1,np00000,
2024,sin,10,sp000,
2024,visa,14,nc0s000,
2024,!,18,fat,
2024,CDMX,20,np00000,
2024,y,25,cc,
2024,23,27,z0,
2024,ciudades,30,nc0p000,
2024,más,39,rg,
2024,a,17,sp000,
2024,Munich,45,np00000,
2024,",",51,fc,
2024,Alemania,53,np00000,
2024,–,62,fg,
2024,$,64,zm,
2024,"10,950",65,dn0000,
2025,Canadá,0,np00000,
2025,–,7,fg,
2025,$,9,zm,
2025,"5,774",10,dn0000,
2025,¡,16,faa,
2025,Vuelos,17,np00000,
2025,directos,24,aq0000,
2025,!,32,fat,
2026,CDMX,0,np00000,
2026,y,5,cc,
2026,23,7,z0,
2026,ciudades,10,nc0p000,
2026,más,19,rg,
2026,a,14,sp000,
2026,Milán,25,np00000,
2026,",",30,fc,
2026,Italia,32,np00000,
2026,–,39,fg,
2026,$,41,zm,
2026,"11,423",42,dn0000,
2027,CDMX,0,np00000,
2027,a,5,sp000,
2027,Israel,7,np00000,
2027,–,14,fg,
2027,$,16,zm,
2027,"6,835",17,dn0000,
2028,¡,0,faa,
2028,Opción,1,np00000,
2028,de,8,sp000,
2028,meses,11,nc0p000,
2028,sin,17,sp000,
2028,intereses,21,nc0p000,
2028,!,30,fat,
2028,CDMX,32,np00000,
2028,a,37,sp000,
2028,Cusco,39,np00000,
2028,",",44,fc,
2028,Perú,46,np00000,
2028,–,51,fg,
2028,$,53,zm,
2028,"5,898",54,dn0000,
2028,.,59,fp,
2028,¡,61,faa,
2028,Opción,1,np00000,
2028,de,8,sp000,
2028,hostal,72,nc0s000,
2028,desde,79,sp000,
2028,173,85,z0,
2028,MXN,89,vmis000,
2028,la,93,da0000,
2028,noche,96,nc0s000,
2028,con,102,sp000,
2028,desayuno,106,nc0s000,
2028,!,30,fat,
2029,¡,0,faa,
2029,Opciones,1,np00000,
2029,sin,10,sp000,
2029,visa,14,nc0s000,
2029,y,19,cc,
2029,meses,21,nc0p000,
2029,sin,10,sp000,
2029,intereses,31,nc0p000,
2029,!,40,fat,
2029,CDMX,42,np00000,
2029,y,19,cc,
2029,23,49,z0,
2029,ciudades,52,nc0p000,
2029,más,61,rg,
2029,a,17,sp000,
2029,Berlín,67,np00000,
2029,",",73,fc,
2029,Alemania,75,np00000,
2029,–,84,fg,
2029,$,86,zm,
2029,"10,684",87,dn0000,
2030,CUN,0,np00000,
2030,",",3,fc,
2030,CDMX,5,np00000,
2030,",",3,fc,
2030,GDL,11,np00000,
2030,a,15,sp000,
2030,Egipto,17,np00000,
2030,–,24,fg,
2030,$,26,zm,
2030,"9,399",27,z0,
2031,CDMX,0,np00000,
2031,y,5,cc,
2031,23,7,z0,
2031,ciudades,10,nc0p000,
2031,más,19,rg,
2031,a,14,sp000,
2031,Ginebra,25,np00000,
2031,",",32,fc,
2031,Suiza,34,np00000,
2031,–,40,fg,
2031,$,42,zm,
2031,"10,433",43,z0,
2032,CDMX,0,np00000,
2032,y,5,cc,
2032,23,7,z0,
2032,ciudades,10,nc0p000,
2032,más,19,rg,
2032,a,14,sp000,
2032,Barcelona,25,np00000,
2032,",",34,fc,
2032,España,36,np00000,
2032,–,43,fg,
2032,$,45,zm,
2032,"10,625",46,dn0000,
2033,CDMX,0,np00000,
2033,y,5,cc,
2033,23,7,z0,
2033,ciudades,10,nc0p000,
2033,más,19,rg,
2033,a,14,sp000,
2033,Atenas,25,np00000,
2033,",",31,fc,
2033,Grecia,33,np00000,
2033,–,40,fg,
2033,$,42,zm,
2033,"10,961",43,dn0000,
2034,CDMX,0,np00000,
2034,a,5,sp000,
2034,Tel,7,np00000,
2034,Aviv,11,np00000,
2034,–,16,fg,
2034,$,18,zm,
2034,"9,131",19,dn0000,
2035,CDMX,0,np00000,
2035,a,5,sp000,
2035,Holanda,7,np00000,
2035,–,15,fg,
2035,$,17,zm,
2035,"8,241",18,dn0000,
2036,CDMX,0,np00000,
2036,a,5,sp000,
2036,Costa,7,np00000,
2036,Rica,13,np00000,
2036,–,18,fg,
2036,$,20,zm,
2036,"3,429",21,z0,
2037,CDMX,0,np00000,
2037,a,5,sp000,
2037,Cancún,7,np00000,
2037,–,14,fg,
2037,$,16,zm,
2037,"1,849",17,dn0000,
2038,¡,0,faa,
2038,CDMX,1,np00000,
2038,y,6,cc,
2038,23,8,z0,
2038,ciudades,11,nc0p000,
2038,más,20,rg,
2038,a,15,sp000,
2038,París,26,np00000,
2038,!,31,fat,
2038,–,33,fg,
2038,$,35,zm,
2038,"9,968",36,dn0000,
2039,Italia,0,np00000,
2039,$,7,nc0p000,
2039,"7,499",8,z0,
2039,¡,14,faa,
2039,Vuelo,15,np00000,
2039,redondo,21,aq0000,
2039,!,28,fat,
2040,CDMX,0,np00000,
2040,y,5,cc,
2040,23,7,z0,
2040,ciudades,10,nc0p000,
2040,más,19,rg,
2040,a,14,sp000,
2040,Amsterdam,25,np00000,
2040,–,35,fg,
2040,$,37,zm,
2040,"9,534",38,z0,
2040,.,43,fp,
2040,¡,45,faa,
2040,Opción,46,np00000,
2040,de,15,sp000,
2040,meses,56,nc0p000,
2040,sin,62,sp000,
2040,intereses,66,nc0p000,
2040,!,75,fat,
2041,¡,0,faa,
2041,CDMX,1,np00000,
2041,",",5,fc,
2041,GDL,7,np00000,
2041,y,11,cc,
2041,MTY,13,np00000,
2041,a,17,sp000,
2041,Whitehorse,19,np00000,
2041,",",5,fc,
2041,Yukón,31,np00000,
2041,",",5,fc,
2041,Canadá,38,np00000,
2041,!,44,fat,
2041,–,46,fg,
2041,$,48,zm,
2041,"12,611",49,z0,
2042,¡,0,faa,
2042,CDMX,1,np00000,
2042,",",5,fc,
2042,GDL,7,np00000,
2042,y,11,cc,
2042,MTY,13,np00000,
2042,a,17,sp000,
2042,Cataratas,19,np00000,
2042,de,29,sp000,
2042,Iguazú,32,np00000,
2042,",",5,fc,
2042,Argentina,40,np00000,
2042,!,49,fat,
2042,–,51,fg,
2042,$,53,zm,
2042,"11,339",54,z0,
2042,.,60,fp,
2042,¡,62,faa,
2042,Opción,63,np00000,
2042,de,29,sp000,
2042,meses,73,nc0p000,
2042,sin,79,sp000,
2042,intereses,83,nc0p000,
2042,!,49,fat,
2043,¡,0,faa,
2043,CDMX,1,np00000,
2043,y,6,cc,
2043,GDL,8,np00000,
2043,a,12,sp000,
2043,Chihuahua,14,np00000,
2043,y,6,cc,
2043,viceversa,26,nc0s000,
2043,!,35,fat,
2043,–,37,fg,
2043,$,39,zm,
2043,"1,814",40,dn0000,
2044,CDMX,0,np00000,
2044,y,5,cc,
2044,23,7,z0,
2044,ciudades,10,nc0p000,
2044,más,19,rg,
2044,a,14,sp000,
2044,Roma,25,np00000,
2044,",",29,fc,
2044,Italia,31,np00000,
2044,–,38,fg,
2044,$,40,zm,
2044,"7,910",41,dn0000,
2044,.,46,fp,
2044,¡,48,faa,
2044,Opción,49,np00000,
2044,de,15,sp000,
2044,hostal,59,nc0s000,
2044,desde,66,sp000,
2044,311,72,z0,
2044,pesos,76,nc0p000,
2044,la,82,da0000,
2044,noche,85,nc0s000,
2044,con,91,sp000,
2044,desayuno,95,nc0s000,
2044,!,103,fat,
2045,CUN,0,np00000,
2045,a,4,sp000,
2045,La,6,da0000,
2045,Habana,9,np00000,
2045,",",15,fc,
2045,Cuba,17,np00000,
2045,–,22,fg,
2045,$,24,zm,
2045,"3,407",25,dn0000,
2045,.,30,fp,
2045,¡,32,faa,
2045,Opción,33,np00000,
2045,de,40,sp000,
2045,hostal,43,nc0s000,
2045,desde,50,sp000,
2045,209,56,z0,
2045,MXN,60,vmis000,
2045,la,64,da0000,
2045,noche,67,nc0s000,
2045,!,72,fat,
2046,CDMX,0,np00000,
2046,",",4,fc,
2046,MTY,6,np00000,
2046,y,10,cc,
2046,GDL,12,np00000,
2046,a,16,sp000,
2046,Punta,18,np00000,
2046,Arenas,24,np00000,
2046,",",4,fc,
2046,Patagonia,32,np00000,
2046,Chilena,42,np00000,
2046,–,50,fg,
2046,$,52,zm,
2046,"11,426",53,ao0000,
2046,.,59,fp,
2046,¡,61,faa,
2046,Opción,62,np00000,
2046,de,69,sp000,
2046,meses,72,nc0p000,
2046,sin,78,sp000,
2046,intereses,82,nc0p000,
2046,!,91,fat,
2047,CDMX,0,np00000,
2047,",",4,fc,
2047,MTY,6,np00000,
2047,y,10,cc,
2047,GDL,12,np00000,
2047,a,16,sp000,
2047,Iquitos,18,np00000,
2047,",",4,fc,
2047,Perú,27,np00000,
2047,(,32,nc0s000,
2047,Amazonas,33,np00000,
2047,),41,nc0s000,
2047,–,43,fg,
2047,$,45,zm,
2047,"6,285",46,dn0000,
2047,.,51,fp,
2047,¡,53,faa,
2047,Opción,54,np00000,
2047,de,61,sp000,
2047,hostal,64,nc0s000,
2047,desde,71,sp000,
2047,137,77,z0,
2047,pesos,81,nc0p000,
2047,la,87,da0000,
2047,noche,90,nc0s000,
2047,con,96,sp000,
2047,desayuno,100,nc0s000,
2047,!,108,fat,
2048,CDMX,0,np00000,
2048,a,5,sp000,
2048,Antofagasta,7,np00000,
2048,",",18,fc,
2048,Chile,20,np00000,
2048,–,26,fg,
2048,$,28,zm,
2048,"10,928",29,dn0000,
2049,¡,0,faa,
2049,Sin,1,sp000,
2049,visa,5,nc0s000,
2049,!,9,fat,
2049,CDMX,11,np00000,
2049,a,8,sp000,
2049,Montreal,18,np00000,
2049,–,27,fg,
2049,$,29,zm,
2049,"5,775",30,dn0000,
2049,.,35,fp,
2049,¡,37,faa,
2049,Opción,38,np00000,
2049,de,45,sp000,
2049,hostal,48,nc0s000,
2049,desde,55,sp000,
2049,367,61,z0,
2049,pesos,65,zm,
2049,con,71,sp000,
2049,desayuno,75,nc0s000,
2049,!,9,fat,
2050,CDMX,0,np00000,
2050,",",4,fc,
2050,MTY,6,np00000,
2050,y,10,cc,
2050,GDL,12,np00000,
2050,a,16,sp000,
2050,Lima,18,np00000,
2050,",",4,fc,
2050,Perú,24,np00000,
2050,–,29,fg,
2050,$,31,zm,
2050,"6,250",32,dn0000,
2050,.,37,fp,
2050,¡,39,faa,
2050,Opción,40,np00000,
2050,de,47,sp000,
2050,hostal,50,nc0s000,
2050,desde,57,sp000,
2050,209,63,z0,
2050,pesos,67,nc0p000,
2050,la,73,da0000,
2050,noche,76,nc0s000,
2050,con,82,sp000,
2050,hospedaje,86,nc0s000,
2050,incluído,96,aq0000,
2050,!,104,fat,
2051,CDMX,0,np00000,
2051,y,5,cc,
2051,GDL,7,np00000,
2051,a,11,sp000,
2051,Monterrey,13,np00000,
2051,o,14,cc,
2051,viceversa,25,nc0s000,
2051,–,35,fg,
2051,$,37,zm,
2051,"1,737",38,dn0000,
2052,CDMX,0,np00000,
2052,a,5,sp000,
2052,Bariloche,7,np00000,
2052,",",16,fc,
2052,Argentina,18,np00000,
2052,–,28,fg,
2052,$,30,zm,
2052,"11,428",31,dn0000,
2052,.,37,fp,
2052,¡,39,faa,
2052,Opción,40,np00000,
2052,de,47,sp000,
2052,hostal,50,nc0s000,
2052,desde,57,sp000,
2052,342,63,z0,
2052,pesos,67,nc0p000,
2052,la,73,da0000,
2052,noche,76,nc0s000,
2052,con,82,sp000,
2052,desayuno,86,nc0s000,
2052,incluído,95,aq0000,
2052,!,103,fat,
2053,¡,0,faa,
2053,Vuelos,1,vmm0000,
2053,en,8,sp000,
2053,julio,11,w,
2053,!,16,fat,
2053,CDMX,18,np00000,
2053,",",22,fc,
2053,MTY,24,np00000,
2053,y,28,cc,
2053,GDL,30,np00000,
2053,a,34,sp000,
2053,Amsterdam,36,np00000,
2053,–,46,fg,
2053,$,48,zm,
2053,"14,913",49,z0,
2054,¡,0,faa,
2054,CDMX,1,np00000,
2054,a,6,sp000,
2054,El,8,da0000,
2054,Calafate,11,np00000,
2054,",",19,fc,
2054,Patagonia,21,np00000,
2054,Argentina,31,np00000,
2054,!,40,fat,
2054,–,42,fg,
2054,$,44,zm,
2054,"10,829",45,z0,
2055,CDMX,0,np00000,
2055,",",4,fc,
2055,MTY,6,np00000,
2055,y,10,cc,
2055,GDL,12,np00000,
2055,a,16,sp000,
2055,Santiago,18,np00000,
2055,",",4,fc,
2055,Chile,28,np00000,
2055,–,34,fg,
2055,$,36,zm,
2055,"10,809",37,z0,
2055,.,43,fp,
2055,¡,45,faa,
2055,Opción,46,np00000,
2055,de,53,sp000,
2055,hostal,56,nc0s000,
2055,desde,63,sp000,
2055,199,69,z0,
2055,MXN,73,zm,
2055,con,77,sp000,
2055,desayuno,81,nc0s000,
2055,incluído,90,aq0000,
2055,!,98,fat,
2056,CDMX,0,np00000,
2056,a,5,sp000,
2056,Costa,7,np00000,
2056,Rica,13,np00000,
2056,–,18,fg,
2056,$,20,zm,
2056,"3,529",21,z0,
2057,CDMX,0,np00000,
2057,a,5,sp000,
2057,Chiapas,7,np00000,
2057,–,15,fg,
2057,$,17,zm,
2057,"1,799",18,dn0000,
2058,¡,0,faa,
2058,Opción,1,np00000,
2058,de,8,sp000,
2058,meses,11,nc0p000,
2058,sin,17,sp000,
2058,intereses,21,nc0p000,
2058,!,30,fat,
2058,CDMX,32,np00000,
2058,",",36,fc,
2058,GDL,38,np00000,
2058,y,42,cc,
2058,MTY,44,np00000,
2058,a,48,sp000,
2058,La,50,da0000,
2058,Paz,53,np00000,
2058,",",36,fc,
2058,Bolivia,58,np00000,
2058,.,65,fp,
2058,¡,67,faa,
2058,Opción,1,np00000,
2058,de,8,sp000,
2058,hostal,78,nc0s000,
2058,desde,85,sp000,
2058,152,91,z0,
2058,MXN,95,vmis000,
2058,la,99,da0000,
2058,noche,102,nc0s000,
2058,con,108,sp000,
2058,desayuno,112,nc0s000,
2058,incluído,121,aq0000,
2058,!,30,fat,
2059,¡,0,faa,
2059,Opción,1,np00000,
2059,de,8,sp000,
2059,meses,11,nc0p000,
2059,sin,17,sp000,
2059,intereses,21,nc0p000,
2059,!,30,fat,
2059,CDMX,32,np00000,
2059,",",36,fc,
2059,GDL,38,np00000,
2059,y,42,cc,
2059,MTY,44,np00000,
2059,a,48,sp000,
2059,Cusco,50,np00000,
2059,",",36,fc,
2059,Perú,57,np00000,
2059,–,62,fg,
2059,$,64,zm,
2059,"6,230",65,z0,
2059,.,70,fp,
2059,¡,72,faa,
2059,Opción,1,np00000,
2059,de,8,sp000,
2059,hostal,83,nc0s000,
2059,desde,90,sp000,
2059,175,96,pn000000,
2059,MXN,100,vmis000,
2059,la,104,da0000,
2059,noche,107,nc0s000,
2059,!,30,fat,
2060,¡,0,faa,
2060,Opción,1,np00000,
2060,de,8,sp000,
2060,meses,11,nc0p000,
2060,sin,17,sp000,
2060,intereses,21,nc0p000,
2060,!,30,fat,
2060,CDMX,32,np00000,
2060,",",36,fc,
2060,GDL,38,np00000,
2060,y,42,cc,
2060,MTY,44,np00000,
2060,a,48,sp000,
2060,Buenos,50,np00000,
2060,Aires,57,np00000,
2060,–,63,fg,
2060,$,65,zm,
2060,"13,427",66,z0,
2060,.,72,fp,
2060,¡,74,faa,
2060,Opción,1,np00000,
2060,de,8,sp000,
2060,hostal,85,nc0s000,
2060,desde,92,sp000,
2060,223,98,z0,
2060,pesos,102,nc0p000,
2060,la,108,da0000,
2060,noche,111,nc0s000,
2060,con,117,sp000,
2060,desayuno,121,nc0s000,
2060,incluido,130,aq0000,
2060,!,30,fat,
2061,GDL,0,np00000,
2061,a,4,sp000,
2061,Seúl,6,np00000,
2061,",",10,fc,
2061,Corea,12,np00000,
2061,–,18,fg,
2061,$,20,zm,
2061,"12,543",21,z0,
2061,.,27,fp,
2061,¡,29,faa,
2061,Opción,30,np00000,
2061,de,37,sp000,
2061,hospedaje,40,nc0s000,
2061,desde,50,sp000,
2061,295,56,z0,
2061,MXN,60,vmis000,
2061,la,64,da0000,
2061,noche,67,nc0s000,
2061,con,73,sp000,
2061,desayuno,77,nc0s000,
2061,incluido,86,aq0000,
2061,!,94,fat,
2062,CDMX,0,np00000,
2062,a,5,sp000,
2062,Cancún,7,np00000,
2062,–,14,fg,
2062,$,16,zm,
2062,"2,219",17,dn0000,
2063,CUN,0,np00000,
2063,a,4,sp000,
2063,Madrid,6,np00000,
2063,–,13,fg,
2063,$,15,zm,
2063,"9,299",16,z0,
2064,CDMX,0,np00000,
2064,a,5,sp000,
2064,Medellín,7,np00000,
2064,–,16,fg,
2064,$,18,zm,
2064,"6,499",19,dn0000,
2065,CDMX,0,np00000,
2065,y,5,cc,
2065,23,7,z0,
2065,ciudades,10,nc0p000,
2065,más,19,rg,
2065,a,14,sp000,
2065,Tokio,25,np00000,
2065,–,31,fg,
2065,$,33,zm,
2065,"15,171",34,z0,
2065,.,40,fp,
2065,¡,42,faa,
2065,Opción,43,np00000,
2065,de,15,sp000,
2065,hostal,53,nc0s000,
2065,desde,60,sp000,
2065,499,66,z0,
2065,pesos,70,nc0p000,
2065,la,76,da0000,
2065,noche,79,nc0s000,
2065,con,85,sp000,
2065,desayuno,89,nc0s000,
2065,incluido,98,aq0000,
2065,!,106,fat,
2065,¡,42,faa,
2065,Opción,43,np00000,
2065,de,15,sp000,
2065,meses,119,nc0p000,
2065,sin,125,sp000,
2065,intereses,129,nc0p000,
2065,!,106,fat,
2066,CDMX,0,np00000,
2066,a,5,sp000,
2066,Bogotá,7,np00000,
2066,–,14,fg,
2066,$,16,zm,
2066,"5,109",17,w,
2067,¡,0,faa,
2067,Opción,1,np00000,
2067,de,8,sp000,
2067,meses,11,nc0p000,
2067,sin,17,sp000,
2067,intereses,21,nc0p000,
2067,!,30,fat,
2067,CDMX,32,np00000,
2067,a,37,sp000,
2067,San,39,np00000,
2067,Juan,43,np00000,
2067,",",47,fc,
2067,Puerto,49,np00000,
2067,Rico,56,np00000,
2067,–,61,fg,
2067,$,63,zm,
2067,"4,325",64,z0,
2068,¡,0,faa,
2068,Disponible,1,aq0000,
2068,en,12,sp000,
2068,verano,15,nc0s000,
2068,!,21,fat,
2068,CDMX,23,np00000,
2068,a,18,sp000,
2068,Rio,30,np00000,
2068,de,34,sp000,
2068,Janeiro,37,np00000,
2068,–,45,fg,
2068,$,47,zm,
2068,"9,313",48,dn0000,
2069,¡,0,faa,
2069,Vuelo,1,vmm0000,
2069,directo,7,aq0000,
2069,!,14,fat,
2069,CDMX,16,np00000,
2069,y,21,cc,
2069,GDL,23,np00000,
2069,a,27,sp000,
2069,San,29,np00000,
2069,Salvador,33,np00000,
2069,",",41,fc,
2069,El,43,da0000,
2069,Salvador,33,np00000,
2069,–,55,fg,
2069,$,57,zm,
2069,"3,240",58,dn0000,
2070,CDMX,0,np00000,
2070,",",4,fc,
2070,MTY,6,np00000,
2070,",",4,fc,
2070,GDL,11,np00000,
2070,y,15,cc,
2070,CUN,17,np00000,
2070,a,21,sp000,
2070,Yellowknife,23,np00000,
2070,–,35,fg,
2070,$,37,zm,
2070,"9,857",38,dn0000,
2071,CDMX,0,np00000,
2071,",",4,fc,
2071,GDL,6,np00000,
2071,",",4,fc,
2071,MTY,11,np00000,
2071,y,15,cc,
2071,CUN,17,np00000,
2071,a,21,sp000,
2071,El,23,da0000,
2071,Cairo,26,np00000,
2071,–,32,fg,
2071,$,34,zm,
2071,"9,933",35,dn0000,
2072,CDMX,0,np00000,
2072,y,5,cc,
2072,23,7,z0,
2072,ciudades,10,nc0p000,
2072,más,19,rg,
2072,a,14,sp000,
2072,Vancouver,25,np00000,
2072,",",34,fc,
2072,Canadá,36,np00000,
2072,–,43,fg,
2072,$,45,zm,
2072,"8,832",46,dn0000,
2072,.,51,fp,
2072,¡,53,faa,
2072,Opción,54,np00000,
2072,de,15,sp000,
2072,meses,64,nc0p000,
2072,sin,70,sp000,
2072,intereses,74,nc0p000,
2072,!,83,fat,
2073,¡,0,faa,
2073,CDMX,1,np00000,
2073,y,6,cc,
2073,23,8,z0,
2073,ciudades,11,nc0p000,
2073,más,20,rg,
2073,a,15,sp000,
2073,San,26,np00000,
2073,Francisco,30,np00000,
2073,",",39,fc,
2073,CA,41,np00000,
2073,!,43,fat,
2073,–,45,fg,
2073,$,47,zm,
2073,"3,795",48,dn0000,
2074,CDMX,0,np00000,
2074,a,5,sp000,
2074,Costa,7,np00000,
2074,Rica,13,np00000,
2074,–,18,fg,
2074,$,20,zm,
2074,"4,490",21,dn0000,
2075,¡,0,faa,
2075,CDMX,1,np00000,
2075,y,6,cc,
2075,23,8,z0,
2075,ciudades,11,nc0p000,
2075,más,20,rg,
2075,a,15,sp000,
2075,Toronto,26,np00000,
2075,",",33,fc,
2075,Canadá,35,np00000,
2075,!,41,fat,
2075,–,43,fg,
2075,$,45,zm,
2075,"8,486",46,dn0000,
2075,.,51,fp,
2075,¡,53,faa,
2075,Opción,54,np00000,
2075,de,16,sp000,
2075,meses,64,nc0p000,
2075,sin,70,sp000,
2075,intereses,74,nc0p000,
2075,y,6,cc,
2075,vuelo,86,nc0s000,
2075,directo,92,aq0000,
2075,(,100,nc0s000,
2075,CDMX,1,np00000,
2075,),105,nc0s000,
2075,!,41,fat,
2076,¡,0,faa,
2076,CDMX,1,np00000,
2076,a,6,sp000,
2076,Santa,8,np00000,
2076,Clara,14,np00000,
2076,",",19,fc,
2076,Cuba,21,np00000,
2076,!,25,fat,
2076,–,27,fg,
2076,$,29,zm,
2076,"4,666",30,dn0000,
2077,CUN,0,np00000,
2077,a,4,sp000,
2077,Bélgica,6,np00000,
2077,–,14,fg,
2077,$,16,zm,
2077,"8,777",17,dn0000,
2078,CDMX,0,np00000,
2078,",",4,fc,
2078,MTY,6,np00000,
2078,y,10,cc,
2078,GDL,12,np00000,
2078,a,16,sp000,
2078,San,18,np00000,
2078,Petersburgo,22,np00000,
2078,",",4,fc,
2078,Rusia,35,np00000,
2078,–,41,fg,
2078,$,43,zm,
2078,"14,303",44,z0,
2078,.,50,fp,
2078,¡,52,faa,
2078,Opción,53,np00000,
2078,de,60,sp000,
2078,hospedaje,63,nc0s000,
2078,desde,73,sp000,
2078,235,79,z0,
2078,pesos,83,nc0p000,
2078,la,89,da0000,
2078,noche,92,nc0s000,
2078,con,98,sp000,
